Vehicle_ID,Margin,Time,X,Y,Z
STACK_B,5.0,73.2,90.0,10.0,10.0
STACK_B,5.0,73.4,90.0,10.0,10.0
STACK_B,5.0,73.6,90.0,10.0,10.0
STACK_B,5.0,73.8,90.0,10.0,10.0
STACK_B,5.0,74.0,90.0,10.0,10.0
STACK_B,5.0,74.2,90.0,10.0,10.0
STACK_B,5.0,74.4,90.0,10.0,10.0
STACK_B,5.0,74.6,90.0,10.0,10.0
STACK_B,5.0,74.8,90.0,10.0,10.0
STACK_B,5.0,75.0,90.0,10.0,10.0
STACK_B,5.0,75.2,90.0,10.0,10.0
STACK_B,5.0,75.4,90.0,10.0,10.0
STACK_B,5.0,75.6,90.0,10.0,10.0
STACK_B,5.0,75.8,90.0,10.0,10.0
STACK_B,5.0,76.0,90.0,10.0,10.0
STACK_B,5.0,76.2,90.0,10.0,10.0
STACK_B,5.0,76.4,90.0,10.0,10.0
STACK_B,5.0,76.6,90.0,10.0,10.0
STACK_B,5.0,76.8,90.0,10.0,10.0
STACK_B,5.0,77.0,90.0,10.0,10.0
STACK_B,5.0,77.2,90.0,10.0,10.0
STACK_B,5.0,77.4,90.0,10.0,10.0
STACK_B,5.0,77.6,90.0,10.0,10.0
STACK_B,5.0,77.8,90.0,10.0,10.0
STACK_B,5.0,78.0,90.0,10.0,10.0
STACK_B,5.0,78.2,90.0,10.0,10.0
STACK_B,5.0,78.4,90.0,10.0,10.0
STACK_B,5.0,78.6,90.0,10.0,10.0
STACK_B,5.0,78.8,90.0,10.0,10.0
STACK_B,5.0,79.0,90.0,10.0,10.0
STACK_B,5.0,79.2,90.0,10.0,10.0
STACK_B,5.0,79.4,90.0,10.0,10.0
STACK_B,5.0,79.6,90.0,10.0,10.0
STACK_B,5.0,79.8,90.0,10.0,10.0
STACK_B,5.0,80.0,90.0,10.0,10.0
STACK_B,5.0,80.2,90.0,10.0,10.0
STACK_B,5.0,80.4,90.0,10.0,10.0
STACK_B,5.0,80.6,90.0,10.0,10.0
STACK_B,5.0,80.8,90.0,10.0,10.0
STACK_B,5.0,81.0,90.0,10.0,10.0
STACK_B,5.0,81.2,90.0,10.0,10.0
STACK_B,5.0,81.4,90.0,10.0,10.0
STACK_B,5.0,81.6,90.0,10.0,10.0
STACK_B,5.0,81.8,90.0,10.0,10.0
STACK_B,5.0,82.0,90.0,10.0,10.0
STACK_B,5.0,82.2,90.0,10.0,10.0
STACK_B,5.0,82.4,90.0,10.0,10.0
STACK_B,5.0,82.6,90.0,10.0,10.0
STACK_B,5.0,82.8,90.0,10.0,10.0
STACK_B,5.0,83.0,90.0,10.0,10.0
STACK_B,5.0,83.2,90.0,10.0,10.0
STACK_B,5.0,83.4,90.0,10.0,10.0
STACK_B,5.0,83.6,90.0,10.0,10.0
STACK_B,5.0,83.8,90.0,10.0,10.0
STACK_B,5.0,84.0,90.0,10.0,10.0
STACK_B,5.0,84.2,90.0,10.0,10.0
STACK_B,5.0,84.4,90.0,10.0,10.0
STACK_B,5.0,84.6,90.0,10.0,10.0
STACK_B,5.0,84.8,90.0,10.0,10.0
STACK_B,5.0,85.0,90.0,10.0,10.0
STACK_B,5.0,85.2,90.0,10.0,10.0
STACK_B,5.0,85.4,90.0,10.0,10.0
STACK_B,5.0,85.6,90.0,10.0,10.0
STACK_B,5.0,85.8,90.0,10.0,10.0
STACK_B,5.0,86.0,90.0,10.0,10.0
STACK_B,5.0,86.2,90.0,10.0,10.0
STACK_B,5.0,86.4,90.0,10.0,10.0
STACK_B,5.0,86.6,90.0,10.0,10.0
STACK_B,5.0,86.8,90.0,10.0,10.0
STACK_B,5.0,87.0,90.0,10.0,10.0
STACK_B,5.0,87.2,90.0,10.0,10.0
STACK_B,5.0,87.4,90.0,10.0,10.0
STACK_B,5.0,87.6,90.0,10.0,10.0
STACK_B,5.0,87.8,90.0,10.0,10.0
STACK_B,5.0,88.0,90.0,10.0,10.0
STACK_B,5.0,88.2,90.0,10.0,10.0
STACK_B,5.0,88.4,90.0,10.0,10.0
STACK_B,5.0,88.6,90.0,10.0,10.0
STACK_B,5.0,88.8,90.0,10.0,10.0
STACK_B,5.0,89.0,90.0,10.0,10.0
STACK_B,5.0,89.2,90.0,10.0,10.0
STACK_B,5.0,89.4,90.0,10.0,10.0
STACK_B,5.0,89.6,90.0,10.0,10.0
STACK_B,5.0,89.8,90.0,10.0,10.0
STACK_B,5.0,90.0,90.0,10.0,10.0
STACK_B,5.0,90.2,90.0,10.0,10.0
STACK_B,5.0,90.4,90.0,10.0,10.0
STACK_B,5.0,90.6,90.0,10.0,10.0
STACK_B,5.0,90.8,90.0,10.0,10.0
STACK_B,5.0,91.0,90.0,10.0,10.0
STACK_B,5.0,91.2,90.0,10.0,10.0
STACK_B,5.0,91.4,90.0,10.0,10.0
STACK_B,5.0,91.6,90.0,10.0,10.0
STACK_B,5.0,91.8,90.0,10.0,10.0
STACK_B,5.0,92.0,90.0,10.0,10.0
STACK_B,5.0,92.2,90.0,10.0,10.0
STACK_B,5.0,92.4,90.0,10.0,10.0
STACK_B,5.0,92.6,90.0,10.0,10.0
STACK_B,5.0,92.8,90.0,10.0,10.0
STACK_B,5.0,93.0,90.0,10.0,10.0
STACK_B,5.0,93.2,90.0,10.0,10.0
STACK_B,5.0,93.4,90.0,10.0,10.0
STACK_B,5.0,93.6,90.0,10.0,10.0
STACK_B,5.0,93.8,90.0,10.0,10.0
STACK_B,5.0,94.0,90.0,10.0,10.0
STACK_B,5.0,94.2,90.0,10.0,10.0
STACK_B,5.0,94.4,90.0,10.0,10.0
STACK_B,5.0,94.6,90.0,10.0,10.0
STACK_B,5.0,94.8,90.0,10.0,10.0
STACK_B,5.0,95.0,90.0,10.0,10.0
STACK_B,5.0,95.2,90.0,10.0,10.0
STACK_B,5.0,95.4,90.0,10.0,10.0
STACK_B,5.0,95.6,90.0,10.0,10.0
STACK_B,5.0,95.8,90.0,10.0,10.0
STACK_B,5.0,96.0,90.0,10.0,10.0
STACK_B,5.0,96.2,90.0,10.0,10.0
STACK_B,5.0,96.4,90.0,10.0,10.0
STACK_B,5.0,96.6,90.0,10.0,10.0
STACK_B,5.0,96.8,90.0,10.0,10.0
STACK_B,5.0,97.0,90.0,10.0,10.0
STACK_B,5.0,97.2,90.0,10.0,10.0
STACK_B,5.0,97.4,90.0,10.0,10.0
STACK_B,5.0,97.6,90.0,10.0,10.0
STACK_B,5.0,97.8,90.0,10.0,10.0
STACK_B,5.0,98.0,90.0,10.0,10.0
STACK_B,5.0,98.2,90.0,10.0,10.0
STACK_B,5.0,98.4,90.0,10.0,10.0
STACK_B,5.0,98.6,90.0,10.0,10.0
STACK_B,5.0,98.8,90.0,10.0,10.0
STACK_B,5.0,99.0,90.0,10.0,10.0
STACK_B,5.0,99.2,90.0,10.0,10.0
STACK_B,5.0,99.4,90.0,10.0,10.0
STACK_B,5.0,99.6,90.0,10.0,10.0
STACK_B,5.0,99.8,90.0,10.0,10.0
STACK_B,5.0,100.0,90.0,10.0,10.0
STACK_B,5.0,100.2,90.0,10.0,10.0
STACK_B,5.0,100.4,90.0,10.0,10.0
STACK_B,5.0,100.6,90.0,10.0,10.0
STACK_B,5.0,100.8,90.0,10.0,10.0
STACK_B,5.0,101.0,90.0,10.0,10.0
STACK_B,5.0,101.2,90.0,10.0,10.0
STACK_B,5.0,101.4,90.0,10.0,10.0
STACK_B,5.0,101.6,90.0,10.0,10.0
STACK_B,5.0,101.8,90.0,10.0,10.0
STACK_B,5.0,102.0,90.0,10.0,10.0
STACK_B,5.0,102.2,90.0,10.0,10.0
STACK_B,5.0,102.4,90.0,10.0,10.0
STACK_B,5.0,102.6,90.0,10.0,10.0
STACK_B,5.0,102.8,90.0,10.0,10.0
STACK_B,5.0,103.0,90.0,10.0,10.0
STACK_B,5.0,103.2,90.0,10.0,10.0
STACK_B,5.0,103.4,90.0,10.0,10.0
STACK_B,5.0,103.6,90.0,10.0,10.0
STACK_B,5.0,103.8,90.0,10.0,10.0
STACK_B,5.0,104.0,90.0,10.0,10.0
STACK_B,5.0,104.2,90.0,10.0,10.0
STACK_B,5.0,104.4,90.0,10.0,10.0
STACK_B,5.0,104.6,90.0,10.0,10.0
STACK_B,5.0,104.8,90.0,10.0,10.0
STACK_B,5.0,105.0,90.0,10.0,10.0
STACK_B,5.0,105.2,90.0,10.0,10.0
STACK_B,5.0,105.4,90.0,10.0,10.0
STACK_B,5.0,105.6,90.0,10.0,10.0
STACK_B,5.0,105.8,90.0,10.0,10.0
STACK_B,5.0,106.0,90.0,10.0,10.0
STACK_B,5.0,106.2,90.0,10.0,10.0
STACK_B,5.0,106.4,90.0,10.0,10.0
STACK_B,5.0,106.6,90.0,10.0,10.0
STACK_B,5.0,106.8,90.0,10.0,10.0
STACK_B,5.0,107.0,90.0,10.0,10.0
STACK_B,5.0,107.2,90.0,10.0,10.0
STACK_B,5.0,107.4,90.0,10.0,10.0
STACK_B,5.0,107.6,90.0,10.0,10.0
STACK_B,5.0,107.8,90.0,10.0,10.0
STACK_B,5.0,108.0,90.0,10.0,10.0
STACK_B,5.0,108.2,90.0,10.0,10.0
STACK_B,5.0,108.4,90.0,10.0,10.0
STACK_B,5.0,108.6,90.0,10.0,10.0
STACK_B,5.0,108.8,90.0,10.0,10.0
STACK_B,5.0,109.0,90.0,10.0,10.0
STACK_B,5.0,109.2,90.0,10.0,10.0
STACK_B,5.0,109.4,90.0,10.0,10.0
STACK_B,5.0,109.6,90.0,10.0,10.0
STACK_B,5.0,109.8,90.0,10.0,10.0
STACK_B,5.0,110.0,90.0,10.0,10.0
STACK_B,5.0,110.2,90.0,10.0,10.0
STACK_B,5.0,110.4,90.0,10.0,10.0
STACK_B,5.0,110.6,90.0,10.0,10.0
STACK_B,5.0,110.8,90.0,10.0,10.0
STACK_B,5.0,111.0,90.0,10.0,10.0
STACK_B,5.0,111.2,90.0,10.0,10.0
STACK_B,5.0,111.4,90.0,10.0,10.0
STACK_B,5.0,111.6,90.0,10.0,10.0
STACK_B,5.0,111.8,90.0,10.0,10.0
STACK_B,5.0,112.0,90.0,10.0,10.0
STACK_B,5.0,112.2,90.0,10.0,10.0
STACK_B,5.0,112.4,90.0,10.0,10.0
STACK_B,5.0,112.6,90.0,10.0,10.0
STACK_B,5.0,112.8,90.0,10.0,10.0
STACK_B,5.0,113.0,90.0,10.0,10.0
STACK_B,5.0,113.2,90.0,10.0,10.0
STACK_B,5.0,113.4,90.0,10.0,10.0
STACK_B,5.0,113.6,90.0,10.0,10.0
STACK_B,5.0,113.8,90.0,10.0,10.0
STACK_B,5.0,114.0,90.0,10.0,10.0
STACK_B,5.0,114.2,90.0,10.0,10.0
STACK_B,5.0,114.4,90.0,10.0,10.0
STACK_B,5.0,114.6,90.0,10.0,10.0
STACK_B,5.0,114.8,90.0,10.0,10.0
STACK_B,5.0,115.0,90.0,10.0,10.0
STACK_B,5.0,115.2,90.0,10.0,10.0
STACK_B,5.0,115.4,90.0,10.0,10.0
STACK_B,5.0,115.6,90.0,10.0,10.0
STACK_B,5.0,115.8,90.0,10.0,10.0
STACK_B,5.0,116.0,90.0,10.0,10.0
STACK_B,5.0,116.2,90.0,10.0,10.0
STACK_B,5.0,116.4,90.0,10.0,10.0
STACK_B,5.0,116.6,90.0,10.0,10.0
STACK_B,5.0,116.8,90.0,10.0,10.0
STACK_B,5.0,117.0,90.0,10.0,10.0
STACK_B,5.0,117.2,90.0,10.0,10.0
STACK_B,5.0,117.4,90.0,10.0,10.0
STACK_B,5.0,117.6,90.0,10.0,10.0
STACK_B,5.0,117.8,90.0,10.0,10.0
STACK_B,5.0,118.0,90.0,10.0,10.0
STACK_B,5.0,118.2,90.0,10.0,10.0
STACK_B,5.0,118.4,90.0,10.0,10.0
STACK_B,5.0,118.6,90.0,10.0,10.0
STACK_B,5.0,118.8,90.0,10.0,10.0
STACK_B,5.0,119.0,90.0,10.0,10.0
STACK_B,5.0,119.2,90.0,10.0,10.0
STACK_B,5.0,119.4,90.0,10.0,10.0
STACK_B,5.0,119.6,90.0,10.0,10.0
STACK_B,5.0,119.8,90.0,10.0,10.0
STACK_B,5.0,120.0,90.0,10.0,10.0
STACK_B,5.0,120.2,90.0,10.0,10.0
STACK_B,5.0,120.4,90.0,10.0,10.0
STACK_B,5.0,120.6,90.0,10.0,10.0
STACK_B,5.0,120.8,90.0,10.0,10.0
STACK_B,5.0,121.0,90.0,10.0,10.0
STACK_B,5.0,121.2,90.0,10.0,10.0
STACK_B,5.0,121.4,90.0,10.0,10.0
STACK_B,5.0,121.6,90.0,10.0,10.0
STACK_B,5.0,121.8,90.0,10.0,10.0
STACK_B,5.0,122.0,90.0,10.0,10.0
STACK_B,5.0,122.2,90.0,10.0,10.0
STACK_B,5.0,122.4,90.0,10.0,10.0
STACK_B,5.0,122.6,90.0,10.0,10.0
STACK_B,5.0,122.8,90.0,10.0,10.0
STACK_B,5.0,123.0,90.0,10.0,10.0
STACK_B,5.0,123.2,90.0,10.0,10.0
STACK_B,5.0,123.4,90.0,10.0,10.0
STACK_B,5.0,123.6,90.0,10.0,10.0
STACK_B,5.0,123.8,90.0,10.0,10.0
STACK_B,5.0,124.0,90.0,10.0,10.0
STACK_B,5.0,124.2,90.0,10.0,10.0
STACK_B,5.0,124.4,90.0,10.0,10.0
STACK_B,5.0,124.6,90.0,10.0,10.0
STACK_B,5.0,124.8,90.0,10.0,10.0
STACK_B,5.0,125.0,90.0,10.0,10.0
STACK_B,5.0,125.2,90.0,10.0,10.0
STACK_B,5.0,125.4,90.0,10.0,10.0
STACK_B,5.0,125.6,90.0,10.0,10.0
STACK_B,5.0,125.8,90.0,10.0,10.0
STACK_B,5.0,126.0,90.0,10.0,10.0
STACK_B,5.0,126.2,90.0,10.0,10.0
STACK_B,5.0,126.4,90.0,10.0,10.0
STACK_B,5.0,126.6,90.0,10.0,10.0
STACK_B,5.0,126.8,90.0,10.0,10.0
STACK_B,5.0,127.0,90.0,10.0,10.0
STACK_B,5.0,127.2,90.0,10.0,10.0
STACK_B,5.0,127.4,90.0,10.0,10.0
STACK_B,5.0,127.6,90.0,10.0,10.0
STACK_B,5.0,127.8,90.0,10.0,10.0
STACK_B,5.0,128.0,90.0,10.0,10.0
STACK_B,5.0,128.2,90.0,10.0,10.0
STACK_B,5.0,128.4,90.0,10.0,10.0
STACK_B,5.0,128.6,90.0,10.0,10.0
STACK_B,5.0,128.8,90.0,10.0,10.0
STACK_B,5.0,129.0,90.0,10.0,10.0
STACK_B,5.0,129.2,90.0,10.0,10.0
STACK_B,5.0,129.4,90.0,10.0,10.0
STACK_B,5.0,129.6,90.0,10.0,10.0
STACK_B,5.0,129.8,90.0,10.0,10.0
STACK_B,5.0,130.0,90.0,10.0,10.0
STACK_B,5.0,130.2,90.0,10.0,10.0
STACK_B,5.0,130.4,90.0,10.0,10.0
STACK_B,5.0,130.6,90.0,10.0,10.0
STACK_B,5.0,130.8,90.0,10.0,10.0
STACK_B,5.0,131.0,90.0,10.0,10.0
STACK_B,5.0,131.2,90.0,10.0,10.0
STACK_B,5.0,131.4,90.0,10.0,10.0
STACK_B,5.0,131.6,90.0,10.0,10.0
STACK_B,5.0,131.8,90.0,10.0,10.0
STACK_B,5.0,132.0,90.0,10.0,10.0
STACK_B,5.0,132.2,90.0,10.0,10.0
STACK_B,5.0,132.4,90.0,10.0,10.0
STACK_B,5.0,132.6,90.0,10.0,10.0
STACK_B,5.0,132.8,90.0,10.0,10.0
STACK_B,5.0,133.0,90.0,10.0,10.0
STACK_B,5.0,133.2,90.0,10.0,10.0
STACK_B,5.0,133.4,90.0,10.0,10.0
STACK_B,5.0,133.6,90.0,10.0,10.0
STACK_B,5.0,133.8,90.0,10.0,10.0
STACK_B,5.0,134.0,90.0,10.0,10.0
STACK_B,5.0,134.2,90.0,10.0,10.0
STACK_B,5.0,134.4,90.0,10.0,10.0
STACK_B,5.0,134.6,90.0,10.0,10.0
STACK_B,5.0,134.8,90.0,10.0,10.0
STACK_B,5.0,135.0,90.0,10.0,10.0
STACK_B,5.0,135.2,90.0,10.0,10.0
STACK_B,5.0,135.4,90.0,10.0,10.0
STACK_B,5.0,135.6,90.0,10.0,10.0
STACK_B,5.0,135.8,90.0,10.0,10.0
STACK_B,5.0,136.0,90.0,10.0,10.0
STACK_B,5.0,136.2,90.0,10.0,10.0
STACK_B,5.0,136.4,90.0,10.0,10.0
STACK_B,5.0,136.6,90.0,10.0,10.0
STACK_B,5.0,136.8,90.0,10.0,10.0
STACK_B,5.0,137.0,90.0,10.0,10.0
STACK_B,5.0,137.2,90.0,10.0,10.0
STACK_B,5.0,137.4,90.0,10.0,10.0
STACK_B,5.0,137.6,90.0,10.0,10.0
STACK_B,5.0,137.8,90.0,10.0,10.0
STACK_B,5.0,138.0,90.0,10.0,10.0
STACK_B,5.0,138.2,90.0,10.0,10.0
STACK_B,5.0,138.4,90.0,10.0,10.0
STACK_B,5.0,138.6,90.0,10.0,10.0
STACK_B,5.0,138.8,90.0,10.0,10.0
STACK_B,5.0,139.0,90.0,10.0,10.0
STACK_B,5.0,139.2,90.0,10.0,10.0
STACK_B,5.0,139.4,90.0,10.0,10.0
STACK_B,5.0,139.6,90.0,10.0,10.0
STACK_B,5.0,139.8,90.0,10.0,10.0
STACK_B,5.0,140.0,90.0,10.0,10.0
STACK_B,5.0,140.2,90.0,10.0,10.0
STACK_B,5.0,140.4,90.0,10.0,10.0
STACK_B,5.0,140.6,90.0,10.0,10.0
STACK_B,5.0,140.8,90.0,10.0,10.0
STACK_B,5.0,141.0,90.0,10.0,10.0
STACK_B,5.0,141.2,90.0,10.0,10.0
STACK_B,5.0,141.4,90.0,10.0,10.0
STACK_B,5.0,141.6,90.0,10.0,10.0
STACK_B,5.0,141.8,90.0,10.0,10.0
STACK_B,5.0,142.0,90.0,10.0,10.0
STACK_B,5.0,142.2,90.0,10.0,10.0
STACK_B,5.0,142.4,90.0,10.0,10.0
STACK_B,5.0,142.6,90.0,10.0,10.0
STACK_B,5.0,142.8,90.0,10.0,10.0
STACK_B,5.0,143.0,90.0,10.0,10.0
STACK_B,5.0,143.2,90.0,10.0,10.0
STACK_B,5.0,143.4,90.0,10.0,10.0
STACK_B,5.0,143.6,90.0,10.0,10.0
STACK_B,5.0,143.8,90.0,10.0,10.0
STACK_B,5.0,144.0,90.0,10.0,10.0
STACK_B,5.0,144.2,90.0,10.0,10.0
STACK_B,5.0,144.4,90.0,10.0,10.0
STACK_B,5.0,144.6,90.0,10.0,10.0
STACK_B,5.0,144.8,90.0,10.0,10.0
STACK_B,5.0,145.0,90.0,10.0,10.0
STACK_B,5.0,145.2,90.0,10.0,10.0
STACK_B,5.0,145.4,90.0,10.0,10.0
STACK_B,5.0,145.6,90.0,10.0,10.0
STACK_B,5.0,145.8,90.0,10.0,10.0
STACK_B,5.0,146.0,90.0,10.0,10.0
STACK_B,5.0,146.2,90.0,10.0,10.0
STACK_B,5.0,146.4,90.0,10.0,10.0
STACK_B,5.0,146.6,90.0,10.0,10.0
STACK_B,5.0,146.8,90.0,10.0,10.0
STACK_B,5.0,147.0,90.0,10.0,10.0
STACK_B,5.0,147.2,90.0,10.0,10.0
STACK_B,5.0,147.4,90.0,10.0,10.0
STACK_B,5.0,147.6,90.0,10.0,10.0
STACK_B,5.0,147.8,90.0,10.0,10.0
STACK_B,5.0,148.0,90.0,10.0,10.0
STACK_B,5.0,148.2,90.0,10.0,10.0
STACK_B,5.0,148.4,90.0,10.0,10.0
STACK_B,5.0,148.6,90.0,10.0,10.0
STACK_B,5.0,148.8,90.0,10.0,10.0
STACK_B,5.0,149.0,90.0,10.0,10.0
STACK_B,5.0,149.2,90.0,10.0,10.0
STACK_B,5.0,149.4,90.0,10.0,10.0
STACK_B,5.0,149.6,90.0,10.0,10.0
STACK_B,5.0,149.8,90.0,10.0,10.0
STACK_B,5.0,150.0,90.0,10.0,10.0
STACK_B,5.0,150.2,90.0,10.0,10.0
STACK_B,5.0,150.4,90.0,10.0,10.0
STACK_B,5.0,150.6,90.0,10.0,10.0
STACK_B,5.0,150.8,90.0,10.0,10.0
STACK_B,5.0,151.0,90.0,10.0,10.0
STACK_B,5.0,151.2,90.0,10.0,10.0
STACK_B,5.0,151.4,90.0,10.0,10.0
STACK_B,5.0,151.6,90.0,10.0,10.0
STACK_B,5.0,151.8,90.0,10.0,10.0
STACK_B,5.0,152.0,90.0,10.0,10.0
STACK_B,5.0,152.2,90.0,10.0,10.0
STACK_B,5.0,152.4,90.0,10.0,10.0
STACK_B,5.0,152.6,90.0,10.0,10.0
STACK_B,5.0,152.8,90.0,10.0,10.0
STACK_B,5.0,153.0,90.0,10.0,10.0
STACK_B,5.0,153.2,90.0,10.0,10.0
STACK_B,5.0,153.4,90.0,10.0,10.0
STACK_B,5.0,153.6,90.0,10.0,10.0
STACK_B,5.0,153.8,90.0,10.0,10.0
STACK_B,5.0,154.0,90.0,10.0,10.0
STACK_B,5.0,154.2,90.0,10.0,10.0
STACK_B,5.0,154.4,90.0,10.0,10.0
STACK_B,5.0,154.6,90.0,10.0,10.0
STACK_B,5.0,154.8,90.0,10.0,10.0
STACK_B,5.0,155.0,90.0,10.0,10.0
STACK_B,5.0,155.2,90.0,10.0,10.0
STACK_B,5.0,155.4,90.0,10.0,10.0
STACK_B,5.0,155.6,90.0,10.0,10.0
STACK_B,5.0,155.8,90.0,10.0,10.0
STACK_B,5.0,156.0,90.0,10.0,10.0
STACK_B,5.0,156.2,90.0,10.0,10.0
STACK_B,5.0,156.4,90.0,10.0,10.0
STACK_B,5.0,156.6,90.0,10.0,10.0
STACK_B,5.0,156.8,90.0,10.0,10.0
STACK_B,5.0,157.0,90.0,10.0,10.0
STACK_B,5.0,157.2,90.0,10.0,10.0
STACK_B,5.0,157.4,90.0,10.0,10.0
STACK_B,5.0,157.6,90.0,10.0,10.0
STACK_B,5.0,157.8,90.0,10.0,10.0
STACK_B,5.0,158.0,90.0,10.0,10.0
STACK_B,5.0,158.2,90.0,10.0,10.0
STACK_B,5.0,158.4,90.0,10.0,10.0
STACK_B,5.0,158.6,90.0,10.0,10.0
STACK_B,5.0,158.8,90.0,10.0,10.0
STACK_B,5.0,159.0,90.0,10.0,10.0
STACK_B,5.0,159.2,90.0,10.0,10.0
STACK_B,5.0,159.4,90.0,10.0,10.0
STACK_B,5.0,159.6,90.0,10.0,10.0
STACK_B,5.0,159.8,90.0,10.0,10.0
STACK_B,5.0,160.0,90.0,10.0,10.0
STACK_B,5.0,160.2,90.0,10.0,10.0
STACK_B,5.0,160.4,90.0,10.0,10.0
STACK_B,5.0,160.6,90.0,10.0,10.0
STACK_B,5.0,160.8,90.0,10.0,10.0
STACK_B,5.0,161.0,90.0,10.0,10.0
STACK_B,5.0,161.2,90.0,10.0,10.0
STACK_B,5.0,161.4,90.0,10.0,10.0
STACK_B,5.0,161.6,90.0,10.0,10.0
STACK_B,5.0,161.8,90.0,10.0,10.0
STACK_B,5.0,162.0,90.0,10.0,10.0
STACK_B,5.0,162.2,90.0,10.0,10.0
STACK_B,5.0,162.4,90.0,10.0,10.0
STACK_B,5.0,162.6,90.0,10.0,10.0
STACK_B,5.0,162.8,90.0,10.0,10.0
STACK_B,5.0,163.0,90.0,10.0,10.0
STACK_B,5.0,163.2,90.0,10.0,10.0
STACK_B,5.0,163.4,90.0,10.0,10.0
STACK_B,5.0,163.6,90.0,10.0,10.0
STACK_B,5.0,163.8,90.0,10.0,10.0
STACK_B,5.0,164.0,90.0,10.0,10.0
STACK_B,5.0,164.2,90.0,10.0,10.0
STACK_B,5.0,164.4,90.0,10.0,10.0
STACK_B,5.0,164.6,90.0,10.0,10.0
STACK_B,5.0,164.8,90.0,10.0,10.0
STACK_B,5.0,165.0,90.0,10.0,10.0
STACK_B,5.0,165.2,90.0,10.0,10.0
STACK_B,5.0,165.4,90.0,10.0,10.0
STACK_B,5.0,165.6,90.0,10.0,10.0
STACK_B,5.0,165.8,90.0,10.0,10.0
STACK_B,5.0,166.0,90.0,10.0,10.0
STACK_B,5.0,166.2,90.0,10.0,10.0
STACK_B,5.0,166.4,90.0,10.0,10.0
STACK_B,5.0,166.6,90.0,10.0,10.0
STACK_B,5.0,166.8,90.0,10.0,10.0
STACK_B,5.0,167.0,90.0,10.0,10.0
STACK_B,5.0,167.2,90.0,10.0,10.0
STACK_B,5.0,167.4,90.0,10.0,10.0
STACK_B,5.0,167.6,90.0,10.0,10.0
STACK_B,5.0,167.8,90.0,10.0,10.0
STACK_B,5.0,168.0,90.0,10.0,10.0
STACK_B,5.0,168.2,90.0,10.0,10.0
STACK_B,5.0,168.4,90.0,10.0,10.0
STACK_B,5.0,168.6,90.0,10.0,10.0
STACK_B,5.0,168.8,90.0,10.0,10.0
STACK_B,5.0,169.0,90.0,10.0,10.0
STACK_B,5.0,169.2,90.0,10.0,10.0
STACK_B,5.0,169.4,90.0,10.0,10.0
STACK_B,5.0,169.6,90.0,10.0,10.0
STACK_B,5.0,169.8,90.0,10.0,10.0
STACK_B,5.0,170.0,90.0,10.0,10.0
STACK_B,5.0,170.2,90.0,10.0,10.0
STACK_B,5.0,170.4,90.0,10.0,10.0
STACK_B,5.0,170.6,90.0,10.0,10.0
STACK_B,5.0,170.8,90.0,10.0,10.0
STACK_B,5.0,171.0,90.0,10.0,10.0
STACK_B,5.0,171.2,90.0,10.0,10.0
STACK_B,5.0,171.4,90.0,10.0,10.0
STACK_B,5.0,171.6,90.0,10.0,10.0
STACK_B,5.0,171.8,90.0,10.0,10.0
STACK_B,5.0,172.0,90.0,10.0,10.0
STACK_B,5.0,172.2,90.0,10.0,10.0
STACK_B,5.0,172.4,90.0,10.0,10.0
STACK_B,5.0,172.6,90.0,10.0,10.0
STACK_B,5.0,172.8,90.0,10.0,10.0
STACK_B,5.0,173.0,90.0,10.0,10.0
STACK_B,5.0,173.2,90.0,10.0,10.0
STACK_B,5.0,173.4,90.0,10.0,10.0
STACK_B,5.0,173.6,90.0,10.0,10.0
STACK_B,5.0,173.8,90.0,10.0,10.0
STACK_B,5.0,174.0,90.0,10.0,10.0
STACK_B,5.0,174.2,90.0,10.0,10.0
STACK_B,5.0,174.4,90.0,10.0,10.0
STACK_B,5.0,174.6,90.0,10.0,10.0
STACK_B,5.0,174.8,90.0,10.0,10.0
STACK_B,5.0,175.0,90.0,10.0,10.0
STACK_B,5.0,175.2,90.0,10.0,10.0
STACK_B,5.0,175.4,90.0,10.0,10.0
STACK_B,5.0,175.6,90.0,10.0,10.0
STACK_B,5.0,175.8,90.0,10.0,10.0
STACK_B,5.0,176.0,90.0,10.0,10.0
STACK_B,5.0,176.2,90.0,10.0,10.0
STACK_B,5.0,176.4,90.0,10.0,10.0
STACK_B,5.0,176.6,90.0,10.0,10.0
STACK_B,5.0,176.8,90.0,10.0,10.0
STACK_B,5.0,177.0,90.0,10.0,10.0
STACK_B,5.0,177.2,90.0,10.0,10.0
STACK_B,5.0,177.4,90.0,10.0,10.0
STACK_B,5.0,177.6,90.0,10.0,10.0
STACK_B,5.0,177.8,90.0,10.0,10.0
STACK_B,5.0,178.0,90.0,10.0,10.0
STACK_B,5.0,178.2,90.0,10.0,10.0
STACK_B,5.0,178.4,90.0,10.0,10.0
STACK_B,5.0,178.6,90.0,10.0,10.0
STACK_B,5.0,178.8,90.0,10.0,10.0
STACK_B,5.0,179.0,90.0,10.0,10.0
STACK_B,5.0,179.2,90.0,10.0,10.0
STACK_B,5.0,179.4,90.0,10.0,10.0
STACK_B,5.0,179.6,90.0,10.0,10.0
STACK_B,5.0,179.8,90.0,10.0,10.0
STACK_B,5.0,180.0,90.0,10.0,10.0
STACK_B,5.0,180.2,90.0,10.0,10.0
STACK_B,5.0,180.4,90.0,10.0,10.0
